symbol,pnl,exit_reason,bars_held,entry_time,exit_time,entry_price,exit_price,r_multiple
SILVER,-68.35917288041827,STOP,6,2020-12-30 06:21:00,2020-12-30 07:58:00,26.409702348807016,26.29517513500666,-1.8959325614267246
SILVER,83.05823703709436,TARGET,23,2020-12-30 12:22:00,2020-12-30 18:13:00,26.351460060620635,26.61383840108421,2.3944016297063313
SILVER,85.0805863306395,TARGET_SAME,0,2020-12-31 01:02:00,2020-12-31 01:08:00,26.64094208573509,26.884466117928397,2.3406144635305357
SILVER,-74.71508574018453,STOP_SAME,0,2020-12-31 02:50:00,2020-12-31 02:57:00,26.671138819521122,26.56170864262975,-1.9635361298917617
SILVER,-69.33805158519009,STOP_SAME,0,2020-12-31 03:00:00,2020-12-31 03:13:00,26.655578122657538,26.540061708366622,-1.8967111872397784
SILVER,83.86972218715749,TARGET_SAME,0,2021-01-04 12:48:00,2021-01-04 12:49:00,27.32260670210434,27.59033516985232,2.3846794589996287
SILVER,-58.601846700127304,STOP,7,2021-01-04 15:18:00,2021-01-04 17:10:00,27.394544023890692,27.22860031392107,-1.5903833556055658
SILVER,89.66355250311898,TARGET,17,2021-01-05 13:33:00,2021-01-05 17:59:00,27.449085819616297,27.78957679126808,2.513302843159878
SILVER,-66.26236772503124,STOP,1,2021-01-06 01:30:00,2021-01-06 01:58:00,27.606010569770994,27.471056751581347,-1.7684651306314891
SILVER,-63.22485388895669,STOP_SAME,0,2021-01-06 02:00:00,2021-01-06 02:01:00,27.572137292730748,27.43460934656108,-1.7492678202333038
SILVER,-62.6325571588705,STOP,9,2021-01-15 03:20:00,2021-01-15 05:39:00,25.606161698101218,25.484384278357965,-1.7957038439999502
SILVER,82.54357952078601,TARGET,19,2021-01-19 19:29:00,2021-01-20 01:00:00,25.18729465323877,25.46597730225283,2.454720929329163
SILVER,-72.16211681494175,STOP,2,2021-01-20 09:51:00,2021-01-20 10:21:00,25.468653254040582,25.370345107074176,-2.045566087685484
SILVER,-67.6150030712811,STOP,5,2021-01-20 10:15:00,2021-01-20 11:32:00,25.453833462700434,25.352152486162325,-1.9984282419424726
